stationId,datum,TimeUTC,TideHT,Flag.Inferred,Flag.Flat.Tol,Flag.Rate.Tol,Flag.Temp.Tol
1612480,MSL,2016-08-11 11:06:00,-0.102,0,0,0,0
1612480,MSL,2016-08-11 11:12:00,-0.107,0,0,0,0
1612480,MSL,2016-08-11 11:18:00,-0.112,0,0,0,0
1612480,MSL,2016-08-11 11:24:00,-0.116,0,0,0,0
1612480,MSL,2016-08-11 11:30:00,-0.119,0,0,0,0
1612480,MSL,2016-08-11 11:36:00,-0.122,0,0,0,0
1612480,MSL,2016-08-11 11:42:00,-0.128,0,0,0,0
1612480,MSL,2016-08-11 11:48:00,-0.133,0,0,0,0
1612480,MSL,2016-08-11 11:54:00,-0.139,0,0,0,0
1612480,MSL,2016-08-11 12:00:00,-0.145,0,0,0,0
1612480,MSL,2016-08-11 12:06:00,-0.148,0,0,0,0
1612480,MSL,2016-08-11 12:12:00,-0.147,0,0,0,0
1612480,MSL,2016-08-11 12:18:00,-0.146,0,0,0,0
1612480,MSL,2016-08-11 12:24:00,-0.143,0,0,0,0
1612480,MSL,2016-08-11 12:30:00,-0.14,0,0,0,0
1612480,MSL,2016-08-11 12:36:00,-0.141,0,0,0,0
1612480,MSL,2016-08-11 12:42:00,-0.14,0,0,0,0
1612480,MSL,2016-08-11 12:48:00,-0.14,0,0,0,0
1612480,MSL,2016-08-11 12:54:00,-0.138,0,0,0,0
1612480,MSL,2016-08-11 13:00:00,-0.136,0,0,0,0
1612480,MSL,2016-08-11 13:06:00,-0.135,0,0,0,0
1612480,MSL,2016-08-11 13:12:00,-0.135,0,0,0,0
1612480,MSL,2016-08-11 13:18:00,-0.136,0,0,0,0
1612480,MSL,2016-08-11 13:24:00,-0.136,0,0,0,0
1612480,MSL,2016-08-11 13:30:00,-0.137,0,0,0,0
1612480,MSL,2016-08-11 13:36:00,-0.135,0,0,0,0
1612480,MSL,2016-08-11 13:42:00,-0.132,0,0,0,0
1612480,MSL,2016-08-11 13:48:00,-0.13,0,0,0,0
1612480,MSL,2016-08-11 13:54:00,-0.124,0,0,0,0
1612480,MSL,2016-08-11 14:00:00,-0.121,0,0,0,0
1612480,MSL,2016-08-11 14:06:00,-0.118,0,0,0,0
1612480,MSL,2016-08-11 14:12:00,-0.112,0,0,0,0
1612480,MSL,2016-08-11 14:18:00,-0.109,0,0,0,0
1612480,MSL,2016-08-11 14:24:00,-0.107,0,0,0,0
1612480,MSL,2016-08-11 14:30:00,-0.103,0,0,0,0
1612480,MSL,2016-08-11 14:36:00,-0.098,0,0,0,0
1612480,MSL,2016-08-11 14:42:00,-0.095,0,0,0,0
1612480,MSL,2016-08-11 14:48:00,-0.092,0,0,0,0
1612480,MSL,2016-08-11 14:54:00,-0.089,0,0,0,0
1612480,MSL,2016-08-11 15:00:00,-0.088,0,0,0,0
1612480,MSL,2016-08-11 15:06:00,-0.087,0,0,0,0
1612480,MSL,2016-08-11 15:12:00,-0.086,0,0,0,0
1612480,MSL,2016-08-11 15:18:00,-0.084,0,0,0,0
1612480,MSL,2016-08-11 15:24:00,-0.077,0,0,0,0
1612480,MSL,2016-08-11 15:30:00,-0.07,0,0,0,0
1612480,MSL,2016-08-11 15:36:00,-0.06,0,0,0,0
1612480,MSL,2016-08-11 15:42:00,-0.046,0,0,0,0
1612480,MSL,2016-08-11 15:48:00,-0.038,0,0,0,0
1612480,MSL,2016-08-11 15:54:00,-0.029,0,0,0,0
1612480,MSL,2016-08-11 16:00:00,-0.021,0,0,0,0
1612480,MSL,2016-08-11 16:06:00,-0.015,0,0,0,0
1612480,MSL,2016-08-11 16:12:00,-0.01,0,0,0,0
1612480,MSL,2016-08-11 16:18:00,0,0,0,0,0
1612480,MSL,2016-08-11 16:24:00,0.004,0,0,0,0
1612480,MSL,2016-08-11 16:30:00,0.007,0,0,0,0
1612480,MSL,2016-08-11 16:36:00,0.007,0,0,0,0
1612480,MSL,2016-08-11 16:42:00,0.009,0,0,0,0
1612480,MSL,2016-08-11 16:48:00,0.017,0,0,0,0
1612480,MSL,2016-08-11 16:54:00,0.022,0,0,0,0
1612480,MSL,2016-08-11 17:00:00,0.035,0,0,0,0
1612480,MSL,2016-08-11 17:06:00,0.053,0,0,0,0
1612480,MSL,2016-08-11 17:12:00,0.068,0,0,0,0
1612480,MSL,2016-08-11 17:18:00,0.078,0,0,0,0
1612480,MSL,2016-08-11 17:24:00,0.081,0,0,0,0
1612480,MSL,2016-08-11 17:30:00,0.081,0,0,0,0
1612480,MSL,2016-08-11 17:36:00,0.082,0,0,0,0
1612480,MSL,2016-08-11 17:42:00,0.083,0,0,0,0
1612480,MSL,2016-08-11 17:48:00,0.09,0,0,0,0
1612480,MSL,2016-08-11 17:54:00,0.097,0,0,0,0
1612480,MSL,2016-08-11 18:00:00,0.102,0,0,0,0
1612480,MSL,2016-08-11 18:06:00,0.106,0,0,0,0
1612480,MSL,2016-08-11 18:12:00,0.11,0,0,0,0
1612480,MSL,2016-08-11 18:18:00,0.117,0,0,0,0
1612480,MSL,2016-08-11 18:24:00,0.123,0,0,0,0
1612480,MSL,2016-08-11 18:30:00,0.129,0,0,0,0
1612480,MSL,2016-08-11 18:36:00,0.139,0,0,0,0
1612480,MSL,2016-08-11 18:42:00,0.146,0,0,0,0
1612480,MSL,2016-08-11 18:48:00,0.15,0,0,0,0
1612480,MSL,2016-08-11 18:54:00,0.151,0,0,0,0
1612480,MSL,2016-08-11 19:00:00,0.152,0,0,0,0
1612480,MSL,2016-08-11 19:06:00,0.157,0,0,0,0
1612480,MSL,2016-08-11 19:12:00,0.165,0,0,0,0
1612480,MSL,2016-08-11 19:18:00,0.171,0,0,0,0
1612480,MSL,2016-08-11 19:24:00,0.176,0,0,0,0
1612480,MSL,2016-08-11 19:30:00,0.177,0,0,0,0
1612480,MSL,2016-08-11 19:36:00,0.181,0,0,0,0
1612480,MSL,2016-08-11 19:42:00,0.176,0,0,0,0
1612480,MSL,2016-08-11 19:48:00,0.174,0,0,0,0
1612480,MSL,2016-08-11 19:54:00,0.181,0,0,0,0
1612480,MSL,2016-08-11 20:00:00,0.187,0,0,0,0
1612480,MSL,2016-08-11 20:06:00,0.189,0,0,0,0
1612480,MSL,2016-08-11 20:12:00,0.197,0,0,0,0
1612480,MSL,2016-08-11 20:18:00,0.203,0,0,0,0
1612480,MSL,2016-08-11 20:24:00,0.205,0,0,0,0
1612480,MSL,2016-08-11 20:30:00,0.207,0,0,0,0
1612480,MSL,2016-08-11 20:36:00,0.214,0,0,0,0
1612480,MSL,2016-08-11 20:42:00,0.214,0,0,0,0
1612480,MSL,2016-08-11 20:48:00,0.216,0,0,0,0
1612480,MSL,2016-08-11 20:54:00,0.22,0,0,0,0
1612480,MSL,2016-08-11 21:00:00,0.224,0,0,0,0
1612480,MSL,2016-08-11 21:06:00,0.224,0,0,0,0
1612480,MSL,2016-08-11 21:12:00,0.224,0,0,0,0
1612480,MSL,2016-08-11 21:18:00,0.223,0,0,0,0
1612480,MSL,2016-08-11 21:24:00,0.226,0,0,0,0
1612480,MSL,2016-08-11 21:30:00,0.226,0,0,0,0
1612480,MSL,2016-08-11 21:36:00,0.228,0,0,0,0
1612480,MSL,2016-08-11 21:42:00,0.229,0,0,0,0
1612480,MSL,2016-08-11 21:48:00,0.231,0,0,0,0
1612480,MSL,2016-08-11 21:54:00,0.234,0,0,0,0
1612480,MSL,2016-08-11 22:00:00,0.235,0,0,0,0
1612480,MSL,2016-08-11 22:06:00,0.235,0,0,0,0
1612480,MSL,2016-08-11 22:12:00,0.234,0,0,0,0
1612480,MSL,2016-08-11 22:18:00,0.23,0,0,0,0
1612480,MSL,2016-08-11 22:24:00,0.228,0,0,0,0
1612480,MSL,2016-08-11 22:30:00,0.225,0,0,0,0
1612480,MSL,2016-08-11 22:36:00,0.227,0,0,0,0
1612480,MSL,2016-08-11 22:42:00,0.227,0,0,0,0
1612480,MSL,2016-08-11 22:48:00,0.228,0,0,0,0
1612480,MSL,2016-08-11 22:54:00,0.23,0,0,0,0
1612480,MSL,2016-08-11 23:00:00,0.228,0,0,0,0
1612480,MSL,2016-08-11 23:06:00,0.223,0,0,0,0
1612480,MSL,2016-08-11 23:12:00,0.22,0,0,0,0
1612480,MSL,2016-08-11 23:18:00,0.219,0,0,0,0
1612480,MSL,2016-08-11 23:24:00,0.217,0,0,0,0
1612480,MSL,2016-08-11 23:30:00,0.215,0,0,0,0
1612480,MSL,2016-08-11 23:36:00,0.213,0,0,0,0
1612480,MSL,2016-08-11 23:42:00,0.213,0,0,0,0
1612480,MSL,2016-08-11 23:48:00,0.209,0,0,0,0
1612480,MSL,2016-08-11 23:54:00,0.209,0,0,0,0
1612480,MSL,2016-08-12 00:00:00,0.212,0,0,0,0
1612480,MSL,2016-08-12 00:06:00,0.208,0,0,0,0
1612480,MSL,2016-08-12 00:12:00,0.204,0,0,0,0
1612480,MSL,2016-08-12 00:18:00,0.2,0,0,0,0
1612480,MSL,2016-08-12 00:24:00,0.197,0,0,0,0
1612480,MSL,2016-08-12 00:30:00,0.191,0,0,0,0
1612480,MSL,2016-08-12 00:36:00,0.183,0,0,0,0
1612480,MSL,2016-08-12 00:42:00,0.185,0,0,0,0
1612480,MSL,2016-08-12 00:48:00,0.184,0,0,0,0
1612480,MSL,2016-08-12 00:54:00,0.184,0,0,0,0
1612480,MSL,2016-08-12 01:00:00,0.182,0,0,0,0
1612480,MSL,2016-08-12 01:06:00,0.177,0,0,0,0
1612480,MSL,2016-08-12 01:12:00,0.171,0,0,0,0
1612480,MSL,2016-08-12 01:18:00,0.17,0,0,0,0
1612480,MSL,2016-08-12 01:24:00,0.169,0,0,0,0
1612480,MSL,2016-08-12 01:30:00,0.171,0,0,0,0
1612480,MSL,2016-08-12 01:36:00,0.175,0,0,0,0
1612480,MSL,2016-08-12 01:42:00,0.172,0,0,0,0
1612480,MSL,2016-08-12 01:48:00,0.164,0,0,0,0
1612480,MSL,2016-08-12 01:54:00,0.161,0,0,0,0
1612480,MSL,2016-08-12 02:00:00,0.154,0,0,0,0
1612480,MSL,2016-08-12 02:06:00,0.148,0,0,0,0
1612480,MSL,2016-08-12 02:12:00,0.147,0,0,0,0
1612480,MSL,2016-08-12 02:18:00,0.148,0,0,0,0
1612480,MSL,2016-08-12 02:24:00,0.149,0,0,0,0
1612480,MSL,2016-08-12 02:30:00,0.148,0,0,0,0
1612480,MSL,2016-08-12 02:36:00,0.146,0,0,0,0
1612480,MSL,2016-08-12 02:42:00,0.147,0,0,0,0
1612480,MSL,2016-08-12 02:48:00,0.147,0,0,0,0
1612480,MSL,2016-08-12 02:54:00,0.148,0,0,0,0
1612480,MSL,2016-08-12 03:00:00,0.151,0,0,0,0
1612480,MSL,2016-08-12 03:06:00,0.152,0,0,0,0
1612480,MSL,2016-08-12 03:12:00,0.153,0,0,0,0
1612480,MSL,2016-08-12 03:18:00,0.153,0,0,0,0
1612480,MSL,2016-08-12 03:24:00,0.152,0,0,0,0
1612480,MSL,2016-08-12 03:30:00,0.146,0,0,0,0
1612480,MSL,2016-08-12 03:36:00,0.143,0,0,0,0
1612480,MSL,2016-08-12 03:42:00,0.144,0,0,0,0
1612480,MSL,2016-08-12 03:48:00,0.136,0,0,0,0
1612480,MSL,2016-08-12 03:54:00,0.137,0,0,0,0
1612480,MSL,2016-08-12 04:00:00,0.138,0,0,0,0
1612480,MSL,2016-08-12 04:06:00,0.134,0,0,0,0
1612480,MSL,2016-08-12 04:12:00,0.136,0,0,0,0
1612480,MSL,2016-08-12 04:18:00,0.136,0,0,0,0
1612480,MSL,2016-08-12 04:24:00,0.142,0,0,0,0
1612480,MSL,2016-08-12 04:30:00,0.145,0,0,0,0
1612480,MSL,2016-08-12 04:36:00,0.145,0,0,0,0
1612480,MSL,2016-08-12 04:42:00,0.147,0,0,0,0
1612480,MSL,2016-08-12 04:48:00,0.139,0,0,0,0
1612480,MSL,2016-08-12 04:54:00,0.135,0,0,0,0
1612480,MSL,2016-08-12 05:00:00,0.136,0,0,0,0
1612480,MSL,2016-08-12 05:06:00,0.134,0,0,0,0
1612480,MSL,2016-08-12 05:12:00,0.138,0,0,0,0
1612480,MSL,2016-08-12 05:18:00,0.141,0,0,0,0
1612480,MSL,2016-08-12 05:24:00,0.144,0,0,0,0
1612480,MSL,2016-08-12 05:30:00,0.146,0,0,0,0
1612480,MSL,2016-08-12 05:36:00,0.143,0,0,0,0
1612480,MSL,2016-08-12 05:42:00,0.142,0,0,0,0
1612480,MSL,2016-08-12 05:48:00,0.141,0,0,0,0
1612480,MSL,2016-08-12 05:54:00,0.134,0,0,0,0
1612480,MSL,2016-08-12 06:00:00,0.133,0,0,0,0
1612480,MSL,2016-08-12 06:06:00,0.127,0,0,0,0
1612480,MSL,2016-08-12 06:12:00,0.12,0,0,0,0
1612480,MSL,2016-08-12 06:18:00,0.117,0,0,0,0
1612480,MSL,2016-08-12 06:24:00,0.112,0,0,0,0
1612480,MSL,2016-08-12 06:30:00,0.11,0,0,0,0
1612480,MSL,2016-08-12 06:36:00,0.11,0,0,0,0
1612480,MSL,2016-08-12 06:42:00,0.112,0,0,0,0
1612480,MSL,2016-08-12 06:48:00,0.112,0,0,0,0
1612480,MSL,2016-08-12 06:54:00,0.115,0,0,0,0
1612480,MSL,2016-08-12 07:00:00,0.115,0,0,0,0
1612480,MSL,2016-08-12 07:06:00,0.113,0,0,0,0
1612480,MSL,2016-08-12 07:12:00,0.11,0,0,0,0
1612480,MSL,2016-08-12 07:18:00,0.104,0,0,0,0
1612480,MSL,2016-08-12 07:24:00,0.099,0,0,0,0
1612480,MSL,2016-08-12 07:30:00,0.093,0,0,0,0
1612480,MSL,2016-08-12 07:36:00,0.089,0,0,0,0
1612480,MSL,2016-08-12 07:42:00,0.083,0,0,0,0
1612480,MSL,2016-08-12 07:48:00,0.077,0,0,0,0
1612480,MSL,2016-08-12 07:54:00,0.074,0,0,0,0
1612480,MSL,2016-08-12 08:00:00,0.069,0,0,0,0
1612480,MSL,2016-08-12 08:06:00,0.065,0,0,0,0
1612480,MSL,2016-08-12 08:12:00,0.064,0,0,0,0
1612480,MSL,2016-08-12 08:18:00,0.065,0,0,0,0
1612480,MSL,2016-08-12 08:24:00,0.062,0,0,0,0
1612480,MSL,2016-08-12 08:30:00,0.061,0,0,0,0
1612480,MSL,2016-08-12 08:36:00,0.057,0,0,0,0
1612480,MSL,2016-08-12 08:42:00,0.051,0,0,0,0
1612480,MSL,2016-08-12 08:48:00,0.044,0,0,0,0
1612480,MSL,2016-08-12 08:54:00,0.037,0,0,0,0
1612480,MSL,2016-08-12 09:00:00,0.03,0,0,0,0
1612480,MSL,2016-08-12 09:06:00,0.022,0,0,0,0
1612480,MSL,2016-08-12 09:12:00,0.016,0,0,0,0
1612480,MSL,2016-08-12 09:18:00,0.01,0,0,0,0
1612480,MSL,2016-08-12 09:24:00,0.005,0,0,0,0
1612480,MSL,2016-08-12 09:30:00,0.001,0,0,0,0
1612480,MSL,2016-08-12 09:36:00,-0.003,0,0,0,0
1612480,MSL,2016-08-12 09:42:00,-0.004,0,0,0,0
1612480,MSL,2016-08-12 09:48:00,-0.004,0,0,0,0
1612480,MSL,2016-08-12 09:54:00,-0.005,0,0,0,0
1612480,MSL,2016-08-12 10:00:00,-0.01,0,0,0,0
1612480,MSL,2016-08-12 10:06:00,-0.014,0,0,0,0
1612480,MSL,2016-08-12 10:12:00,-0.02,0,0,0,0
1612480,MSL,2016-08-12 10:18:00,-0.028,0,0,0,0
1612480,MSL,2016-08-12 10:24:00,-0.036,0,0,0,0
1612480,MSL,2016-08-12 10:30:00,-0.041,0,0,0,0
1612480,MSL,2016-08-12 10:36:00,-0.046,0,0,0,0
1612480,MSL,2016-08-12 10:42:00,-0.049,0,0,0,0
1612480,MSL,2016-08-12 10:48:00,-0.048,0,0,0,0
1612480,MSL,2016-08-12 10:54:00,-0.048,0,0,0,0
1612480,MSL,2016-08-12 11:00:00,-0.05,0,0,0,0
1612480,MSL,2016-08-12 11:06:00,-0.055,0,0,0,0
1612480,MSL,2016-08-12 11:12:00,-0.058,0,0,0,0
1612480,MSL,2016-08-12 11:18:00,-0.061,0,0,0,0
1612480,MSL,2016-08-12 11:24:00,-0.067,0,0,0,0
1612480,MSL,2016-08-12 11:30:00,-0.068,0,0,0,0
1612480,MSL,2016-08-12 11:36:00,-0.068,0,0,0,0
1612480,MSL,2016-08-12 11:42:00,-0.073,0,0,0,0
1612480,MSL,2016-08-12 11:48:00,-0.076,0,0,0,0
1612480,MSL,2016-08-12 11:54:00,-0.083,0,0,0,0
1612480,MSL,2016-08-12 12:00:00,-0.09,0,0,0,0
1612480,MSL,2016-08-12 12:06:00,-0.097,0,0,0,0
1612480,MSL,2016-08-12 12:12:00,-0.1,0,0,0,0
1612480,MSL,2016-08-12 12:18:00,-0.105,0,0,0,0
1612480,MSL,2016-08-12 12:24:00,-0.108,0,0,0,0
1612480,MSL,2016-08-12 12:30:00,-0.108,0,0,0,0
1612480,MSL,2016-08-12 12:36:00,-0.111,0,0,0,0
1612480,MSL,2016-08-12 12:42:00,-0.114,0,0,0,0
1612480,MSL,2016-08-12 12:48:00,-0.118,0,0,0,0
1612480,MSL,2016-08-12 12:54:00,-0.126,0,0,0,0
1612480,MSL,2016-08-12 13:00:00,-0.13,0,0,0,0
1612480,MSL,2016-08-12 13:06:00,-0.135,0,0,0,0
1612480,MSL,2016-08-12 13:12:00,-0.139,0,0,0,0
1612480,MSL,2016-08-12 13:18:00,-0.143,0,0,0,0
1612480,MSL,2016-08-12 13:24:00,-0.145,0,0,0,0
1612480,MSL,2016-08-12 13:30:00,-0.147,0,0,0,0
1612480,MSL,2016-08-12 13:36:00,-0.149,0,0,0,0
1612480,MSL,2016-08-12 13:42:00,-0.152,0,0,0,0
1612480,MSL,2016-08-12 13:48:00,-0.152,0,0,0,0
1612480,MSL,2016-08-12 13:54:00,-0.149,0,0,0,0
1612480,MSL,2016-08-12 14:00:00,-0.148,0,0,0,0
1612480,MSL,2016-08-12 14:06:00,-0.146,0,0,0,0
1612480,MSL,2016-08-12 14:12:00,-0.142,0,0,0,0
1612480,MSL,2016-08-12 14:18:00,-0.143,0,0,0,0
1612480,MSL,2016-08-12 14:24:00,-0.14,0,0,0,0
1612480,MSL,2016-08-12 14:30:00,-0.138,0,0,0,0
1612480,MSL,2016-08-12 14:36:00,-0.134,0,0,0,0
1612480,MSL,2016-08-12 14:42:00,-0.129,0,0,0,0
1612480,MSL,2016-08-12 14:48:00,-0.121,0,0,0,0
1612480,MSL,2016-08-12 14:54:00,-0.116,0,0,0,0
1612480,MSL,2016-08-12 15:00:00,-0.113,0,0,0,0
1612480,MSL,2016-08-12 15:06:00,-0.109,0,0,0,0
1612480,MSL,2016-08-12 15:12:00,-0.106,0,0,0,0
1612480,MSL,2016-08-12 15:18:00,-0.102,0,0,0,0
1612480,MSL,2016-08-12 15:24:00,-0.097,0,0,0,0
1612480,MSL,2016-08-12 15:30:00,-0.093,0,0,0,0
1612480,MSL,2016-08-12 15:36:00,-0.09,0,0,0,0
1612480,MSL,2016-08-12 15:42:00,-0.085,0,0,0,0
1612480,MSL,2016-08-12 15:48:00,-0.08,0,0,0,0
1612480,MSL,2016-08-12 15:54:00,-0.075,0,0,0,0
1612480,MSL,2016-08-12 16:00:00,-0.07,0,0,0,0
1612480,MSL,2016-08-12 16:06:00,-0.061,0,0,0,0
1612480,MSL,2016-08-12 16:12:00,-0.052,0,0,0,0
1612480,MSL,2016-08-12 16:18:00,-0.043,0,0,0,0
1612480,MSL,2016-08-12 16:24:00,-0.037,0,0,0,0
1612480,MSL,2016-08-12 16:30:00,-0.032,0,0,0,0
1612480,MSL,2016-08-12 16:36:00,-0.026,0,0,0,0
1612480,MSL,2016-08-12 16:42:00,-0.023,0,0,0,0
1612480,MSL,2016-08-12 16:48:00,-0.018,0,0,0,0
1612480,MSL,2016-08-12 16:54:00,-0.011,0,0,0,0
1612480,MSL,2016-08-12 17:00:00,-0.003,0,0,0,0
1612480,MSL,2016-08-12 17:06:00,0.005,0,0,0,0
1612480,MSL,2016-08-12 17:12:00,0.018,0,0,0,0
1612480,MSL,2016-08-12 17:18:00,0.023,0,0,0,0
1612480,MSL,2016-08-12 17:24:00,0.037,0,0,0,0
1612480,MSL,2016-08-12 17:30:00,0.047,0,0,0,0
1612480,MSL,2016-08-12 17:36:00,0.058,0,0,0,0
1612480,MSL,2016-08-12 17:42:00,0.069,0,0,0,0
1612480,MSL,2016-08-12 17:48:00,0.072,0,0,0,0
1612480,MSL,2016-08-12 17:54:00,0.078,0,0,0,0
1612480,MSL,2016-08-12 18:00:00,0.085,0,0,0,0
1612480,MSL,2016-08-12 18:06:00,0.089,0,0,0,0
1612480,MSL,2016-08-12 18:12:00,0.098,0,0,0,0
1612480,MSL,2016-08-12 18:18:00,0.106,0,0,0,0
1612480,MSL,2016-08-12 18:24:00,0.117,0,0,0,0
1612480,MSL,2016-08-12 18:30:00,0.129,0,0,0,0
1612480,MSL,2016-08-12 18:36:00,0.133,0,0,0,0
1612480,MSL,2016-08-12 18:42:00,0.138,0,0,0,0
1612480,MSL,2016-08-12 18:48:00,0.143,0,0,0,0
1612480,MSL,2016-08-12 18:54:00,0.146,0,0,0,0
1612480,MSL,2016-08-12 19:00:00,0.155,0,0,0,0
1612480,MSL,2016-08-12 19:06:00,0.168,0,0,0,0
1612480,MSL,2016-08-12 19:12:00,0.178,0,0,0,0
1612480,MSL,2016-08-12 19:18:00,0.19,0,0,0,0
1612480,MSL,2016-08-12 19:24:00,0.196,0,0,0,0
1612480,MSL,2016-08-12 19:30:00,0.203,0,0,0,0
1612480,MSL,2016-08-12 19:36:00,0.207,0,0,0,0
1612480,MSL,2016-08-12 19:42:00,0.211,0,0,0,0
1612480,MSL,2016-08-12 19:48:00,0.219,0,0,0,0
1612480,MSL,2016-08-12 19:54:00,0.224,0,0,0,0
1612480,MSL,2016-08-12 20:00:00,0.229,0,0,0,0
1612480,MSL,2016-08-12 20:06:00,0.235,0,0,0,0
1612480,MSL,2016-08-12 20:12:00,0.24,0,0,0,0
1612480,MSL,2016-08-12 20:18:00,0.247,0,0,0,0
1612480,MSL,2016-08-12 20:24:00,0.248,0,0,0,0
1612480,MSL,2016-08-12 20:30:00,0.251,0,0,0,0
1612480,MSL,2016-08-12 20:36:00,0.254,0,0,0,0
1612480,MSL,2016-08-12 20:42:00,0.261,0,0,0,0
1612480,MSL,2016-08-12 20:48:00,0.269,0,0,0,0
1612480,MSL,2016-08-12 20:54:00,0.275,0,0,0,0
1612480,MSL,2016-08-12 21:00:00,0.282,0,0,0,0
1612480,MSL,2016-08-12 21:06:00,0.284,0,0,0,0
1612480,MSL,2016-08-12 21:12:00,0.284,0,0,0,0
1612480,MSL,2016-08-12 21:18:00,0.282,0,0,0,0
1612480,MSL,2016-08-12 21:24:00,0.279,0,0,0,0
1612480,MSL,2016-08-12 21:30:00,0.279,0,0,0,0
1612480,MSL,2016-08-12 21:36:00,0.282,0,0,0,0
1612480,MSL,2016-08-12 21:42:00,0.286,0,0,0,0
1612480,MSL,2016-08-12 21:48:00,0.295,0,0,0,0
1612480,MSL,2016-08-12 21:54:00,0.299,0,0,0,0
1612480,MSL,2016-08-12 22:00:00,0.305,0,0,0,0
1612480,MSL,2016-08-12 22:06:00,0.309,0,0,0,0
1612480,MSL,2016-08-12 22:12:00,0.313,0,0,0,0
1612480,MSL,2016-08-12 22:18:00,0.315,0,0,0,0
1612480,MSL,2016-08-12 22:24:00,0.315,0,0,0,0
1612480,MSL,2016-08-12 22:30:00,0.314,0,0,0,0
1612480,MSL,2016-08-12 22:36:00,0.309,0,0,0,0
1612480,MSL,2016-08-12 22:42:00,0.305,0,0,0,0
1612480,MSL,2016-08-12 22:48:00,0.304,0,0,0,0
1612480,MSL,2016-08-12 22:54:00,0.304,0,0,0,0
1612480,MSL,2016-08-12 23:00:00,0.306,0,0,0,0
1612480,MSL,2016-08-12 23:06:00,0.309,0,0,0,0
1612480,MSL,2016-08-12 23:12:00,0.31,0,0,0,0
1612480,MSL,2016-08-12 23:18:00,0.318,0,0,0,0
1612480,MSL,2016-08-12 23:24:00,0.318,0,0,0,0
1612480,MSL,2016-08-12 23:30:00,0.316,0,0,0,0
1612480,MSL,2016-08-12 23:36:00,0.314,0,0,0,0
1612480,MSL,2016-08-12 23:42:00,0.306,0,0,0,0
1612480,MSL,2016-08-12 23:48:00,0.3,0,0,0,0
1612480,MSL,2016-08-12 23:54:00,0.297,0,0,0,0
